text,Sexism,Women,Homophobia,Homossexuals,Lesbians,Body,Fat.people,Fat.women,Ugly.people,Ugly.women,Racism
"RT @anamr_c: Fufas decentes hj é o nosso dia,mulheres",0,0,1,1,1,0,0,0,0,0,0
sapatão trovando igual homem https://t.co/dELjHkpPhx,0,0,1,1,1,0,0,0,0,0,0
"RT @SentimentoGay_: ""Você é gay/sapatão mesmo?"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
""Ué sim"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
""Nossa não parece"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Como assim tá me chamando de hetero é isso mesmo??? Como pode m _",0,0,1,1,1,0,0,0,0,0,0
"não são nem sete da manhã ainda e tá minha mãe tentando descobrir se eu ""desisti de ser sapatao""",0,0,1,1,1,0,0,0,0,0,0
Bom dia pras sapatão,0,0,1,1,1,0,0,0,0,0,0
"RT @thiisrita: Love on Top mas de fufas,estou lá",0,0,1,1,1,0,0,0,0,0,0
"pelo menos eu descobri o nome da guria q eu queria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e como meu sapatômetro estava certo,ela é sapatão",0,0,1,1,1,0,0,0,0,0,0
"RT @miidulo: Queria avisar as minhas amigas que a escola inteira conhece a gente como ""grupo de sapatão e viado"" como eu sei disso? Falaram _",0,0,1,1,1,0,0,0,0,0,0
@paolabuzzone por isso eu sou sapatao. super indico.,0,0,1,1,1,0,0,0,0,0,0
fábio esta na minha frente e parece uma sapatão masculina,0,0,1,1,1,0,0,0,0,0,0
RT @melborba95: isto realmente eh uma grande rede de fufas,0,0,1,1,1,0,0,0,0,0,0
"Oi,vc é sapatão,só n sabe ainda.. mas é",0,0,1,1,1,0,0,0,0,0,0
@vt_008 sinto cheiro de sapatao riririri,0,0,1,1,1,0,0,0,0,0,0
RT @pffilipini: sapatão ô raça,0,0,1,1,1,0,0,0,0,0,0
"Deveriam decaptar! Já qdo @LulapeloBrasil chama a militância sapatão de grelo duro,deveria ser beatificado. https://t.co/EJsaATZwus",0,0,1,1,1,0,0,0,0,0,0
"RT @imztiffany: Taeyeon - Dilma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
- lider da nação,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
- tem muito hate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
- plastica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
- sapatão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
- apaixonada no aecio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
- mãe de todos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
- sua fav é s _",0,0,1,1,1,0,0,0,0,0,0
"@thayshit kajskajsj a florzinha é menos sapatão então sou eu,volto só em abril mas se quiser me sequestrar antes disso eu agradeceria",0,0,1,1,1,0,0,0,0,0,0
"Fufas decentes hj é o nosso dia,mulheres",0,0,1,1,1,0,0,0,0,0,0
Sapatao é tudo apegada é?????,0,0,1,1,1,0,0,0,0,0,0
é por isto q adoro fufas  https://t.co/BdGYXdnW10,0,0,1,1,1,0,0,0,0,0,0
"Boom dia para quem sonhou com a sapatão mais linda,porém foi um sonho super bizarro q não lembro nem a metade",0,0,1,1,1,0,0,0,0,0,0
"@gosteitha não se vira sapatão,apenas se descobre aksjakajhs",0,0,1,1,1,0,0,0,0,0,0
"Mentira,mesmo sendo sapatao ja estou preocupada,porque vai que eu engravidei pelo vaso sanitario ",0,0,1,1,1,0,0,0,0,0,0
"RT @hoemxnizer: @biainthehouzze n falo com fufas,adeus",0,0,1,1,1,0,0,0,0,0,0
"Eu no 6° ano sentia-me rebelde porque chamava às minhas amigas ""fufinha"" e elas ficavam felizes qd na vdd insinuava q eram fufas",0,0,1,1,1,0,0,0,0,0,0
RT @nuchyg99: Mundo de fufas não é mesmo para mim,0,0,1,1,1,0,0,0,0,0,0
"Que mundinho pequeno esse de Sapatao ne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a gente descola cada fita da namoradinha dos outro",0,0,1,1,1,0,0,0,0,0,0
"RT @becsamorim: eu queria dedicar esse tweet à minha sapatonice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
obrigada vida por ser sapatão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bjs",0,0,1,1,1,0,0,0,0,0,0
As fufas do benfas ganhavam sp kkk https://t.co/N0AyyOhO9D,0,0,1,1,1,0,0,0,0,0,0
@isabeldad3 @plsdontbelong isabel eh a sapatao do banheiro falei e sai correndo,0,0,1,1,1,0,0,0,0,0,0
RT @sadcharlott: homem não gosta de mulher homem gosta de feminilidade quem gosta de mulher é sapatão,1,1,1,1,1,0,0,0,0,0,0
Bom dia sapatão ,0,0,1,1,1,0,0,0,0,0,0
"Sapatao nao deveria sentir cólica,muito menos menstruar ",0,0,1,1,1,0,0,0,0,0,0
"RT @carolinaamatos: ""Quem não conheça as fufas que as compre"" foi a melhor frase que disse hoje,fds",0,0,1,1,1,0,0,0,0,0,0
"""Vai também ser lançado um manual de boas maneiras para lidar com fufas,gays e transsexuais,os chamados LGTB"" - notícias matinais na rádio",1,0,1,1,1,0,0,0,0,0,0
"porque é que todas as fufas qd são mais novas dizem ser ""bi""?",0,0,1,1,1,0,0,0,0,0,0
"RT @alcoolinda: teresa: quero ir ao quintal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
toda a gente excepto eu: *ignores*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
teresa: é um sitio de fufas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
toda a gente: BORA!1!!!!",0,0,1,1,1,0,0,0,0,0,0
RT @quencassandra: fala da tua squad —_ um bando de fufas muito queridas <333 https://t.co/rA9YQ35HtJ,0,0,1,1,1,0,0,0,0,0,0
"RT @domestorck: Esse mundo sapatão é uma viagem,todo mundo pega todo mundo credo YCYFUGUG",0,0,1,1,1,0,0,0,0,0,0
Bue fufas tão a seguir no insta pq wtf,0,0,1,1,1,0,0,0,0,0,0
"@wondcabeyo ninguém me quer mesmo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sou feia,gorda,chata",1,1,0,0,0,1,1,1,1,1,0
"@betocesarjr pode ser feia,pode ser gorda... só não pode ser feia é gorda.",1,1,0,0,0,1,1,1,1,1,0
"PODE SER GORDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PODE SER FEIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SO NÃO PODE SER GORDA E FEIA",1,1,0,0,0,1,1,1,1,1,0
gorda e feia nao cabe na tela do celular de tão gorda https://t.co/FBL2xg6MwL,1,1,0,0,0,1,1,1,1,1,0
"Sou linda,maravilhosa,fofa. Ser gorda não é ser feia. Feio é quem acha o gordo feio. #ficaadica.",0,0,0,0,0,1,1,0,0,0,0
"RT @pri0ri: ( ) excesso de carne na xota,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
( ) feia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
( ) sem peitao ou sem bundao,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
( ) cancer de mama,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
( ) nódulo na tireoide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
( ) gorda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
( ) femi _",1,1,0,0,0,1,1,1,1,1,0
@ramonsm16 ela é mais legal eu sei. Só que ela é feia e gorda...,1,1,0,0,0,1,1,1,1,1,0
"pau no cu de voces que tem um rostinho maravilhoso e um corpo lindo e ficam dizend ""eu so mt feia"" ""obg bb mas eu so horrivel"" ""eu so gorda""",1,1,0,0,0,1,1,1,1,1,0
"Eu sei que para ser bonita não precisa ser magra,mas eu coloquei na minha fucking cabeça de que estou muito gorda e feia",1,1,0,0,0,1,1,1,1,1,0
@bbb os sem graças q vao passar a festa toda falando mal dos outros e roberta gorda feia fazendo caretas kkkkk os eliminadoa do bbb,1,1,0,0,0,1,1,1,1,1,0
A mina não aguenta pronunciar o alfabeto inteiro sem respirar e quer pregar q gordofobia mata... https://t.co/rB4L9BZJn1,1,1,0,0,0,1,1,1,0,0,0
"O amigo passa o ano inteiro dizendo: ""aquela é puta"" ""gorda"" ""não pego pq é feia"" ""feminazi"" E AGORA VEM COM ESSA HIPOCRISIA",1,1,0,0,0,1,1,1,1,1,0
"UMA MOÇA ACIMA DO PESO SE APROVEITOU DO MEU AVANÇADO ESTADO DE EMBRIAGUEZ E ME AGARROU. VOU NA DELEGACIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRESTAR QUEIXA. #CarnavalSemAssédio",1,1,0,0,0,1,1,1,0,0,0
"Tpm é um saco,me sinto gorda e feia",1,1,0,0,0,1,1,1,1,1,0
Es gorda e feia —_ Obrigada  https://t.co/biNf3mq69u,1,1,0,0,0,1,1,1,1,1,0
"""ah mas artista tal eh gorda,ela eh feia. tem tanto dinheiro e n melhora"" TE FODE GAROTA NÃO EH PQ ELA EH FAMOSA Q ELA TEM Q SER PERFEITA",1,1,0,0,0,1,1,1,1,1,0
"RT @badstfemale: cl,ex 2ne1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
•_ sofre ataques desde de o debut por ser considerada fora dos padrões,chamada de gorda e feia por várias rev _",1,1,0,0,0,1,1,1,1,1,0
sou gorda sou feia se sentar em cima eu esmago,1,1,0,0,0,1,1,1,1,1,0
"Prefiro ser magrela como a piranha diz .. do que ser gorda feia como ela é,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#Afrontaaaaaaaaabbê  https://t.co/QUc3onlGDo",1,1,0,0,0,1,1,1,1,1,0
CAMPEONATO ESTADUAL É IGUAL A OLHO AZUL EM GORDA (SERVE PRA NADA) E  AINDA ME FAZEM TORCIDA ÚNICA NO CLÁSSICO. KHEDIRA TABELANDO NA ÁREA...,1,1,0,0,0,1,1,1,0,0,0
"#LittleMix VC q por  acaso acha q Jesy é feia,gorda,se parece com a mulher do Chuck VC esta cego com problemas me _ https://t.co/oiIN74x12O",1,1,0,0,0,1,1,1,1,1,0
Isso aqui a @SpOAB não vê. Mas piadinhas que o @editorahumanas faz de gorda feminista eles se preocupam... https://t.co/sAqVlHh3fo,1,1,0,0,0,1,1,1,0,0,0
@5gu @caiquepala esse gordo pedante se sentindo,0,0,0,0,0,1,1,0,0,0,0
Agora é só umas gordas feias pra caralho,1,1,0,0,0,1,1,1,1,1,0
principalmente minhas irmãs adoram falar o quanto eu sou feia e gorda e elas lindas e perfeitas,1,1,0,0,0,1,1,1,1,1,0
gorda e feia,1,1,0,0,0,1,1,1,1,1,0
@felipetlo @Felipebastos022 gorda e feia só se tiver bêbado,1,1,0,0,0,1,1,1,1,1,0
#BBB17 GORDA FEIA ESCROTA IRRITANTE  FALSA AFF NOJO REAL https://t.co/xqO5rxtXm2,1,1,0,0,0,1,1,1,1,1,0
"""vc tá feia,gorda,ninguém vai gostar de vc assim"" https://t.co/AepW67xnKF",1,1,0,0,0,1,1,1,1,1,0
riquinha feia e gorda —_ Yha ando aqui a rebolar para a vida  https://t.co/VFxQ9xq4JK,1,1,0,0,0,1,1,1,1,1,0
"RT @yes_anamia: N aguento mais ser sozinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N aguento mais ser gorda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N aguento mais ser feia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N aguento mais ser um peso morto no mundo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N ag _",1,1,0,0,0,1,1,1,1,1,0
"@gabi_bacelar pensava: sou horrorosa,gorda,tosca,feia,chata. ngm vai me querer. n mereço ngm alem dessa pessoa.",1,1,0,0,0,1,1,1,1,1,0
"Eu já me sinto tao feia e gorda,aí as pessoas vem e me dizem ""vc é tão bonita,mas ta gorda"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Me da logo um tiro fdp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#askanamia",1,1,0,0,0,1,1,1,1,1,0
"um monte de macho no meu facebook desejando ""feliz dia da mulher"",mas que na balada se leva um fora chama de feia e gorda ATA",1,1,0,0,0,1,1,1,1,1,0
quando alguém te chamar de gordo não ligue você é maior que tudo isso,0,0,0,0,0,1,1,0,0,0,0
"É sério eu não sei o que é pior na minha vida vey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ser pobre ou ser pobre gorda e feia??!!",1,1,0,0,0,1,1,1,1,1,0
"RT @jaaguara: Pode ser feia,pode ser gorda,só não pode ser feia e gorda.",1,1,0,0,0,1,1,1,1,1,0
A CARA DA FEIA DA VIVIAN E DA GORDA DA ROBERTA SÃO AS MELHORES COISAS ESSE MOMENTO EH MEU #BBB17,1,1,0,0,0,1,1,1,1,1,0
"@clariissegarcia @CuriousCatMe de gorda tem msm não,mas feia....",1,1,0,0,0,1,0,0,1,1,0
RT @favcamzjb: cheguei à conclusão de que eu sou feia e gorda,1,1,0,0,0,1,1,1,1,1,0
"@lara_gomesss maravilhosa,corpao,fico mal quando vejo você se chamando de gorda/feia na tl pq nossa,queria ser gorda/feia q nem vc",1,1,0,0,0,1,1,1,1,1,0
@rod__serling @i_Feer @aguadepresepio @Well1611 Quando abro a TL e vejo ensaio fotográfico de  feminazi  gorda  e feia. #MinhaDorImporta,1,1,0,0,0,1,1,1,1,1,0
"@ptana_ @anajuliacostaf1 gorda feia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xodade",1,1,0,0,0,1,1,1,1,1,0
"""Po gata,fica cmg"" ""não"" ""SAI DAQUI ENTÃO,NÃO QUERIA,VC É TODA ZOADA GORDA FEIA IA TE PEGAR POR PENA"" (?????????????????)",1,1,0,0,0,1,1,1,1,1,0
"Postei uma foto velha com minha mãe só pelo momento e ela não respondeu pedi o pq e ela ""achei a foto feia,to gorda e feia""",1,1,0,0,0,1,1,1,1,1,0
"RT @ZAMENZA: Roberta tem a mesma idade da Emilly. Mas sabem pq só uma é compreendida e dizem que vai melhorar?Pq a outra é ""feia"" e gorda.L _",1,1,0,0,0,1,1,1,1,1,0
"Comentei num perfil irônico. Como resposta,fui chamada de: feia,gorda,mal amada,feminazi,fascita,golpista,bu _ https://t.co/mw8FS5dOP6",1,1,0,0,0,1,1,1,1,1,0
RT @Justiceiro_Sujo: Isso aqui a @SpOAB não vê. Mas piadinhas que o @editorahumanas faz de gorda feminista eles se preocupam... https://t.c _,1,1,0,0,0,1,1,1,0,0,0
VOU PROCURAR MINHA FOTO CM ELE MAIS EU ERA MT FEIA E GORDA,1,1,0,0,0,1,1,1,1,1,0
"esse dia já começou mal por eu receber vários feliz dia da mulher mas posta piadinha de ""loura burra"" no wpp da família,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ah me erra!",1,1,0,0,0,1,0,0,0,0,0
@macedowesleey @Felipebastos022 só não pode ser gorda e feia,1,1,0,0,0,1,1,1,1,1,0
@5gu Lá vem a gorda fazer chantagem emocional.,1,1,0,0,0,1,1,1,0,0,0
"""Parabéns pra você,mulher. Parabéns pra você que é feia,gorda,não se cuida,coitada. Que não vai arranjar... https://t.co/CEoqvg3lGa",1,1,0,0,0,1,1,1,1,1,0
"@GiovannAmanda A maioria dos argumentos dos fans do Bolsonaro é que toda feminista é feia,cabeluda,gorda etc",1,1,0,0,0,1,1,1,1,1,0
"RT @gentemagra1: não tenho preconceito,até tenho amigas gordas,adoro sair com elas chamo mais a atenção rsrsrsrs",1,1,0,0,0,1,1,1,0,0,0
só nao pode ser gorda e feia,1,1,0,0,0,1,1,1,1,1,0
"#LittleMix ""Jesy é gorda,feia,não tem bunda,não tem destaque nas LM e se parece com a mulher do Chuck"" Amor quem _ https://t.co/Gqs6rUdKwD",1,1,0,0,0,1,1,1,1,1,0
"@anacarolinars zzzz completou com gorda,feia,só faltou o boba pra ser + 5a série",1,1,0,0,0,1,1,1,1,1,0
que Gorda feia e falsa vai tomar no cu mane,1,1,0,0,0,1,1,1,1,1,0
a cara da gorda feia da Roberta #bbb17,1,1,0,0,0,1,1,1,1,1,0
"hj eu vi uma gorda tirar as havaianas pra pesar na farmácia e entendi o significado da palavra ""esperança""",1,1,0,0,0,1,1,1,0,0,0
"RT @miguelvinicu: @aninha_caraujo @sofiakalap @BiaMontezumaMF sua vida e babar o ovo da Bia,e a bia e feia e gorda !",1,1,0,0,0,1,1,1,0,0,0
Gostaria de dizer que enquanto eu estiver me sentindo gorda e feia eu n quero ver a cara de ninguem,1,1,0,0,0,1,1,1,0,0,0
"""Você tá gorda demais,tá feia"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
""Eu te amo,mas você precisa se arrumar mais""",1,1,0,0,0,1,1,1,1,1,0
"sério que ainda tem gente que fica postando foto com a legenda GORDA MESMO,FEIA MESMO.",1,1,0,0,0,1,1,1,1,1,0
"Acho muito legal as feministas que compartilham coisa do quebrando o tabu e chamam as outras de gorda,feia e briga por macho,parabéns p vc",1,1,0,0,0,1,1,1,1,1,0
"@5gu @caiquepala Tinha que ser gorda,né?",1,1,0,0,0,1,1,1,0,0,0
"Minha mãe queria q eu procurasse uma mulher no Facebook e essa foi a descrição:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ela é baixinha,gorda e tem a cara bem feia. Tô chorando ",1,1,0,0,0,1,1,1,1,1,0
"18:40] Max: Vai tomar no teu cu então,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18:40] Max: Sua gorda feia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18:40] Max  :Meu amor por você,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18:41] Leticia: Eu sou gorda Maxwell? ",1,1,0,0,0,1,1,1,1,1,0
"abri a janela tava uma gorda no apartamento da frente olhando pra baixo e chorando,acho que caiu a empadinha dela",1,1,0,0,0,1,1,1,0,0,0
na vdd a culpa é do menino de 11 anos otário que me chamava de burra/gorda/feia todo santo dia quando eu tava na quinta série mas ¯\_()_/¯,1,1,0,0,0,1,1,1,1,1,0
nunca vou conseguir emagrecer vou ser sempre essa gorda feia e fracassada,1,1,0,0,0,1,1,1,1,1,0
"#SerMulherÉ achar que por vc ser gorda está fora do ""normal"" e feia.",1,1,0,0,0,1,1,1,1,1,0
Magrela feia —_ Sou gorda amor https://t.co/tSU5XTen3m,1,1,0,0,0,1,0,0,1,1,0
"@juliamionn @bibia_22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
""ela não gosta de você"" ""ela é muito feia e se acha"" ""faz baca"" ""gorda"" ""rodada"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sei lá,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
não,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
passo",1,1,0,0,0,1,1,1,1,1,0
"Que gorda feia,falsa,comemorando que a Emilly ta no paredão,ridícula",1,1,0,0,0,1,1,1,1,1,0
Tipo se vc tiver com uma roupa feia ele olha e fala: amiga sua piranha essa roupa ta te deixando mais gorda do q vc ja é,1,1,0,0,0,1,1,1,0,0,0
"@coebravo foda se ela to nem ai,gorda feia idiota",1,1,0,0,0,1,1,1,1,1,0
"Eu odeio dia d tpm pq eu me sinto feia e gorda e que as pessoas não me amam e n tão nem ai p mim,o pior é saber q esses são os dias reais",1,1,0,0,0,1,1,1,1,1,0
"Você é cheinha,NÃO é gostosa. Ponto. https://t.co/Dd1TcPSfye",1,1,0,0,0,1,1,1,0,0,0
e tava reclamando que sou gorda e feia vou continuar assim,1,1,0,0,0,1,1,1,1,1,0
"feliz dia do ""eu to gorda,feia e inchada"" feliz dia da TPM meninas ",1,1,0,0,0,1,1,1,1,1,0
"Feliz dia do ""essa é puta"",""essa é vadia"" ""essa é feia"" ""essa é gorda"",huuuuum essa é gostosa. Feliz dia do... https://t.co/WhU5Qar7lg",1,1,0,0,0,1,1,1,1,1,0
Não vejo a hora da gorda feia da Roberta rala ,1,1,0,0,0,1,1,1,1,1,0
Por um 8 de março em que eu não sinta que estou gorda e feia porque peso mais que 60 Kg,1,1,0,0,0,1,1,1,1,1,0
"NEYMAR FEZ O FAMOSO GOL ""OLHO AZUL EM GORDA"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BONITO,MAS NÃO SERVE PRA NADA",1,1,0,0,0,1,1,1,0,0,0
"Tem mulher que termina o namoro,fica gorda fica feia palida.. tem umas que e diferente,fica gostosaaa,linda,maravilhosa.. ",1,1,0,0,0,1,1,1,1,1,0
"@aninha_caraujo @sofiakalap @BiaMontezumaMF sua vida e babar o ovo da Bia,e a bia e feia e gorda !",1,1,0,0,0,1,1,1,1,1,0
"@Nath_santos20 - coisa feia é tu leitoa,tá gorda igual uma porca .. ",1,1,0,0,0,1,1,1,1,1,0
"eu nunca me senti tão gorda,tão feia,tão... tão mal",1,1,0,0,0,1,1,1,1,1,0
"#QuartaDetremuraSDV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mas Deus foi tao bom cmg. Pq hj ela ta mó gorda e feia.",1,1,0,0,0,1,1,1,1,1,0
@OdeCarvalho prefiro ser magra feia a ser gorda bonita. Mesmo se as gordas se arrumarem ñ adianta pela falta d elegancia do porte físico,1,1,0,0,0,1,1,1,0,0,0
Lembra qnd ce era gorda e feia? —_ sou até hoje  https://t.co/wYROClsi6q,1,1,0,0,0,1,1,1,1,1,0
